business_name,phone,whatsapp_raw,whatsapp_normalized,status,evidence,evidence_url,crawl_whatsapp,last_checked,note,shared_route_count,shared_route_businesses
"La Finca Chica - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750-1919,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Finca Valeria Treehouses - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 4105 1880,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Flor del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 6260 7426,+50662607426,+50662607426,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Habitat Vacation Rentals - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8839 2644,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ocean's Breeze Apartment and Rooms - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8320 0078,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Las Palomas - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 0262,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"La Perla del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",84632276,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Terrazas del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 3084,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Treevana - Playa Cocles, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Tucán Feliz - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 6312 1025,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Aurora - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8823 9450,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Elita - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8705 4250,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Laurel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8480 3667,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Rameen - Playa Cocles, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villas Lomas del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 3084,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Aloki Village - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6058 5371,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Angler's Lair - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8956 8669,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Caribbean Courtyard Villa - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8880 4954,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Ambar - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",88392644,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Jungle Love - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6242 2403,https://wa.me/50664614110,+50664614110,syntax_valid_unconfirmed,master_explicit+first_party_crawl,http://crystaljunglevilla.com/,https://wa.me/50664614110,2026-07-20,No message sent; account ownership/availability not verified.,4,"Villa Abejita - Playa Negra, Puerto Viejo, Limón, Costa Rica | Villa del Mito - Playa Negra, Puerto Viejo, Limón, Costa Rica | Casa Jungle Love - Playa Chiquita, Puerto Viejo, Limón, Costa Rica | RISE Puerto Viejo"
"Casa Moabi - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8539 7578,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Osos Caribeños - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6008 9241,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casas del Caribe - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750-0437,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casas La Selvatica - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8719 1211,+14162624101,+14162624101,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Chiquita Escondida - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8956 8669,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Luna Caribeña Village - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 0889,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pura Bali Villas - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Tres Lodge - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6008 9241,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Up! House - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8693 0134,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Uva Blue Jungle Villas - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2759 9340,+50688689418,+50688689418,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Villa Cabú - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Casa Azul y Arena Blanca Apartamentos - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8655 1292,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa del Mar - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",83268355,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Big Tree Wildlife Refuge - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 8879-9191,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Bungalows Punta Uva - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 4000 0831,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Cielo - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa de la Musa - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,+17194875558,+17194875558,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Casa De La Trepada - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Matix - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Viva - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 2750 0089,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Dragonfly Beach Retreat - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 6128 7817,+50661287817;,+50661287817,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Ginger and Cacao - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Olguita's Place - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 8301 4989,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Our Beachfront Bungalow - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 8591 6292,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Los Proyectos Moderno - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villa Soleil et Paquerette - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 6348 7049,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Villas Itaita - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 6455 2363,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Wabi Sabi - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 6332 2140,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Finca Don Litos - Hone Creek, Limón, Costa Rica",+506 8536 6430,+50685501877,+50685501877,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Villas Diwo - Hone Creek, Limón, Costa Rica",+506 8685 4500,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Gigi O Restaurant,+506 8676 7889,+50686767889,+50686767889,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Tasty Waves Cantina - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 0507,+50683837663,+50683837663,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Amimodo Restaurant,+506 2750 0257,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Arrecife Hotel y Restaurante - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 2759 9200,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Azul Bar and Grill - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2750-2035,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Beach Break Restaurant - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8304 0043,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cacao Huasi,+506 8910 9318,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Café Gustitos,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cafe Rico,+506 2750 0510,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cafe Viejo,+506 2750 0817,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Rio Restaurant & Bar - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8582 4000,+50685824000,+50685824000,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
La Casita de Monli,+506 8312 2619,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Chaman Mercadito,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Chante de Moncho - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8314 7444,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Chile Rojo,+506 2750 0421,+50683963247,+50683963247,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Chill and Cheese Snackbar,+506 8959 0020,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cocomar Comida Caribeña,+506 2750-3227,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Como en la Gloria,+506 8584 8190,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
De Gustibus Bakery,+506 2756 8397,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Esquina Boruca Pizzeria,+506 2750 0180,+50685821623,+50685821623,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Gigi Beach - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8383 2176,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Grow Beachfront Restaurant,+506 8370 6334,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"GypSea Café - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 2016,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Hot Rocks,+506 8708 3183,+50689258158,+50689258158,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Il Fiore Rosso - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8402 3939,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Island City Wingz N Tingz,+506 7253 1188,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Joe Snack Point,+506 2750 0379,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
KOKi Beach,+506 8505 9191,+50685059191,+50685059191,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"La Leyenda de L'Antico Forno en El Establo de Bruce - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Lidia's Place,+506 2750 0598,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Lizzie 1872 - Playa Cocles, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Madre Tierra,+506 2750 2083,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
McCloud's Munchies,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Mixta Comida y Cócteles - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Nanku,+506 8835 4041,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"La Nena - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2537 9791,+50625379791,+50625379791,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Otra Vez - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 0162,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Pampa Asador - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 6274 1880,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
La Parada Cafeteria,+506 2750 0558,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Paradise Comida Caribeña,+506 8467 3550,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pecora Nera - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8402 2335,+50684022335,+50684022335,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Pizzeria Pulcinella - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2756 8274,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
The Point Smash Burgers,+506 2756 8491,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Port Vell,+506 6038 8624,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Pirata,+506 2750 0459,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Pura Gula Restaurant - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8634 6404,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Que Quilombo - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6028 0423,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Refugio Grill - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",+506 2759 9007,+50687483251,+50687483251,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Reggae Chill - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 7038 6231,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Restaurante Bar Tamara,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Restaurante Nema,+506 2750-0085,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Restaurante Riquísimo,+506 2750 0367,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Rincon Porteño - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8499 2651,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Roly Caribbean Food,+506 6090 8066,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"La Ruedita - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 6028 0423,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Sabor Tico,+506 8876 5020,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Samurai Fusion,+506 8770 7502,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Selvin's Restaurant and Cabinas - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Sendero Beach Club,+506 8635 4721,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
SOCA Restaurant,+506 8505 1414,+50685051414,+50685051414,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Soda Playa Chiquita - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Soda Shekiná,+506 2750 0549,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Sol del Caribe - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750 2048,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Soulsurfer,+506 8657 4263,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Spicy Coconut - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750-0584,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Stashu's Con Fusion,+506 8385-6887,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Sushi Wave - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8651 3100,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Todo Es Posible,+506 2756 8484,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Zaika Bar & Grill - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8800 7708,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Clan Vibes Club,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Da Lime Beach Club and Restaurant - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750 0131,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Green Jaguar Irish Gastro Pub,+506 8835 4041,+50688354041,+50688354041,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Johnny's Place,+506 2750 0200,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Playa Negra Brewing - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2750 0690,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Salsa Brava Beach Bar,+506 8317 4029,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
7 Ice Creams,+506 8866 8865,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Baya Baya Café - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8702 5114,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Bloom Cafe & Donas,+506 8661 2372,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
BOA Coworking,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Bread and Chocolate,+506 2750-0723,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Bread What What,+506 8814 8984,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Café del Mar - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 6429 7402,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Calipso,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Caribeans Coffee and Chocolate - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750-0504,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Como En Mi Casa Art Cafe,+506 6069 6319,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Gelateria Deelite,+506 8429 1667,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Iriria Specialty Coffee Shop,+506 8707 0543,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Juice for Life Wolaba,+506 7043 9694,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Lulu's Place,+506 8627 1937,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Ocho Nani,+506 8928 8272,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Pan Pay,+506 2750 0081,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Pidiendo Cacao,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Sweet Moments,+506 8994 7497,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Aloe Boutique,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Bambu Store,+506 2750 0211,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Cantik at Home,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Casa Mandala - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 8442 1298,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
DiTown Shop,+506 8314 6508,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Luna May,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Marea Santa,+506 7010 0062,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Naturama Store,+506 8918 0137,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Passion Fruit Store,+506 6179 4448,+50661794448,+50661794448,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Reggaeland,+506 2750 2096,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Samoa Boutique,+506 2756 8444,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Tienda Caribe,+506 8443 5067,+50684435067,+50684435067,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Almacen San Francisco - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2756 8478,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Colono Hone Creek - Hone Creek, Limón, Costa Rica",+506 2713-1300,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"FerreCocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 2750-2102,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Cervecera Tierra y Libertad - Hone Creek, Limón, Costa Rica",+506 8316 7699,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Red Monkey Liquor Store,+506 8525 1102,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Electro Office,+506 2750 0330,+50688749215,+50688749215,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Flor de China - Playa Negra, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Librería Caribe,+506 2750 0497,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Farmacia Don Manuel - Playa Cocles, Puerto Viejo, Limón, Costa Rica",+506 8770 9072,+50687709072,+50687709072,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
La Pitaya,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Tienda del Mar,+506 2750 0762,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Wanderlust,,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Puerto Viejo Farmers and Artisans Market,+506 2750 0883,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Bio Mercado Puerto Viejo,+506 2750 3224,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Centro de Carnes Canada,+506 8346.4298,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
El Diamante,+506 2750-0116,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Duende Gourmet - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",+506 2750.0356,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Mariscos Mopri,+506 2102 0664,+50662575380,+50662575380,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Mercadito Puerto Viejo,+506 7092-0208,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Namú Ecotienda Orgánica,+506 8886 2133,+50688862133,+50688862133,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
"Super Banana Gourmet Market - Playa Negra, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Super Negro Cocles - Playa Cocles, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Super Negro Hone Creek - Hone Creek, Limón, Costa Rica",+506 2750 0154,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Value Mart Puerto Viejo,+506 2750 2160,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Automotriz Danny,+506 2750-0185,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Ecolavacar del Caribe - Hone Creek, Limón, Costa Rica",+506 6348 7049,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Casa de la Cultura,+506 2750 0883,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"La Casa del Coral - Playa Cocles, Puerto Viejo, Limón, Costa Rica",,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"Chamber of Tourism and Commerce Caribe Sur - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 2750 3117,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
"El Puente-The Bridge - Playa Negra, Puerto Viejo, Limón, Costa Rica",+506 8771 9702,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Caribe Dental,+506 8819-9975,,,no_route,,,,2026-07-20,No message sent; account ownership/availability not verified.,0,
Centro Médico Aruma,+506 8655 5082,+50686555082;,+50686555082,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
Clínica de Especialidades Médicas San Gabriel,+506 2750 0848,+50688708029,+50688708029,syntax_valid_unconfirmed,master_explicit,,,2026-07-20,No message sent; account ownership/availability not verified.,1,
