record_id,business_name,area,phone,whatsapp_route,source_class,identity_result,display_name,confidence,review_state,evidence_summary,screenshot_path,screenshot_sha256,completed_at
ec6c4971d4320f02,"Mulata - Cahuita, Limón, Costa Rica",Cahuita,+506 6137 5040,https://wa.me/50661375040,phone_candidate,match,Mulata,0.95,auto_complete,WhatsApp rendered the visible profile identity Mulata. Page title: Share on WhatsApp.,screenshots/ec6c4971d4320f02.jpg,0756c520018fabb540e7de6161a6ddb9380f7006a92d44c83e5197216f0cd477,2026-07-20T13:02:50+00:00
5aef2ebb6d3170a2,Namu Garden Hotel and Spa,Puerto Viejo,+506 8789 6070,https://wa.me/50687896070,phone_candidate,match,Namu,0.95,auto_complete,WhatsApp rendered the visible profile identity Namu. Page title: Share on WhatsApp.,screenshots/5aef2ebb6d3170a2.jpg,f7f723aeba0da5894d7860c37a682d2a7cd123bc8ef89f821bb051acb87d1d9a,2026-07-20T11:35:23+00:00
54a85d8f8162e689,Nana's Place Beach House,Playa Chiquita,87820610,https://wa.me/50687820610,phone_candidate,match,Nana's Place Beach House,0.95,auto_complete,WhatsApp rendered the visible profile identity Nana's Place Beach House. Page title: Share on WhatsApp.,screenshots/54a85d8f8162e689.jpg,431ec9bf9cb767931bc01a78248d52b9395fb6d9457826774a56c89c7e1060e0,2026-07-20T12:43:51+00:00
2ac84f47cc7d66a1,Nanku,Puerto Viejo,+506 8835 4041,https://wa.me/50688354041,phone_candidate,match,"Nanku ,Puerto Viejo",0.95,auto_complete,"WhatsApp rendered the visible profile identity Nanku ,Puerto Viejo. Page title: Share on WhatsApp.",screenshots/2ac84f47cc7d66a1.jpg,fe2e87494dd53ba2e94e1b9c9c66b0b82ab7726e5061a8ccc0e2e93e9bf53ddc,2026-07-20T12:06:12+00:00
37b4504d22007b98,Naturama Store,Puerto Viejo,+506 8918 0137,https://wa.me/50689180137,phone_candidate,match,Naturama Store,0.95,auto_complete,WhatsApp rendered the visible profile identity Naturama Store. Page title: Share on WhatsApp.,screenshots/37b4504d22007b98.jpg,49dadb89dbe9543512aef76cc0c41a52598887c1052606b6bcd5dda2cd70e44b,2026-07-20T12:15:16+00:00
7fd2a3095aa61bbd,"Ocean View Lodge Cahuita - Cahuita, Limón, Costa Rica",Cahuita,+506 2755 1166,https://wa.me/50627551166,phone_candidate,match,Ocean View Lodge,0.95,auto_complete,WhatsApp rendered the visible profile identity Ocean View Lodge. Page title: Share on WhatsApp.,screenshots/7fd2a3095aa61bbd.jpg,fcb073f17551ca788399bac67ae0188c7565814920608951a2c5345abd0b6e41,2026-07-20T13:03:32+00:00
f957faa38a00d8cb,"Olguita's Place - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",Punta Uva,+506 8301 4989,https://wa.me/50683014989,phone_candidate,match,Olguita's Place,0.95,auto_complete,WhatsApp rendered the visible profile identity Olguita's Place. Page title: Share on WhatsApp.,screenshots/f957faa38a00d8cb.jpg,29d62b1ebadf9ddc545d7321aafda1b912f10af7cf5288578fb4a3d9ddc9b026,2026-07-20T12:01:27+00:00
71339153430ce31e,"Pangea Lodge - Manzanillo, Limón, Costa Rica",Manzanillo,+506 8738 4860,https://wa.me/50687384860,phone_candidate,match,Pangea Lodge,0.95,auto_complete,WhatsApp rendered the visible profile identity Pangea Lodge. Page title: Share on WhatsApp.,screenshots/71339153430ce31e.jpg,f0aa2a1138895b19781c08f9512f42af45a3ff4bc7407d2f8d50387807a952dc,2026-07-20T13:03:43+00:00
3ffcb2aac76e0ed7,"Passion Fruit Ecolodge - Cahuita, Limón, Costa Rica",Cahuita,+506 8939 9823,https://wa.me/50689399823,phone_candidate,match,Passion Fruit Ecolodge,0.95,auto_complete,WhatsApp rendered the visible profile identity Passion Fruit Ecolodge. Page title: Share on WhatsApp.,screenshots/3ffcb2aac76e0ed7.jpg,6ce0629dd5e76d20f1a2b901b4866e300a21421d2d38ad9f9c739c205d920a4d,2026-07-20T13:04:14+00:00
a41d4500715e5079,Port Vell,Puerto Viejo,+506 6038 8624,https://wa.me/50660388624,phone_candidate,match,Port Vell Restaurante,0.95,auto_complete,WhatsApp rendered the visible profile identity Port Vell Restaurante. Page title: Share on WhatsApp.,screenshots/a41d4500715e5079.jpg,256e79cd6d7a00bf38bb4b7042c07b312145752b78095a5a4b1a44384878b7d5,2026-07-20T12:07:25+00:00
31e7270498f1d249,"Punta Uva Dive Center - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",Punta Uva,+506 8844-4432,https://wa.me/50688444432,phone_candidate,match,Punta uva,0.95,auto_complete,WhatsApp rendered the visible profile identity Punta uva. Page title: Share on WhatsApp.,screenshots/31e7270498f1d249.jpg,8c58387759da77031e36fbcbd3de374d02965e3066ba7b68aaa62a80d6154247,2026-07-20T12:26:24+00:00
aee5bab17ced794a,Rico Tico Tours,Puerto Viejo,71115089,https://wa.me/50671115089,phone_candidate,match,Rico Tico Tours,0.95,auto_complete,WhatsApp rendered the visible profile identity Rico Tico Tours. Page title: Share on WhatsApp.,screenshots/aee5bab17ced794a.jpg,30135983099c66df2c1938902acecef21004a067d051fdcca37a16b4af761e83,2026-07-20T12:44:45+00:00
982cc6466d18dbff,River Box Cocles,Playa Negra,63801253,https://wa.me/50663801253,phone_candidate,match,River Box,0.95,auto_complete,WhatsApp rendered the visible profile identity River Box. Page title: Share on WhatsApp.,screenshots/982cc6466d18dbff.jpg,249f975b8217d32364e49a200d1f319b566212d812f40e6d71ea828b7c663c26,2026-07-20T12:45:06+00:00
ca7fb75fa9ef74d1,Soulsurfer,Puerto Viejo,+506 8657 4263,https://wa.me/50686574263,phone_candidate,match,SoulSurfer,0.95,auto_complete,WhatsApp rendered the visible profile identity SoulSurfer. Page title: Share on WhatsApp.,screenshots/ca7fb75fa9ef74d1.jpg,758bea88457df9f36bc91ae56424ca005694c6098007e10fbaf701a28b74b2c1,2026-07-20T12:10:06+00:00
aaf9825e2c9feb59,"Surya Spa - Playa Cocles, Puerto Viejo, Limón, Costa Rica",Cocles,+506 8697 9863,https://wa.me/50686979863,phone_candidate,match,Surya Spa,0.95,auto_complete,WhatsApp rendered the visible profile identity Surya Spa. Page title: Share on WhatsApp.,screenshots/aaf9825e2c9feb59.jpg,12bd6ccce545602384e2bef70fe9fcd136146693f1d40d65d1a7ab807a798a8a,2026-07-20T12:21:40+00:00
f0835152e873ea34,"Tarponville Fishing Lodge - Manzanillo, Limón, Costa Rica",Manzanillo,+506 8499 7131,https://wa.me/50684997131,phone_candidate,match,Manzanillo,0.95,auto_complete,WhatsApp rendered the visible profile identity Manzanillo. Page title: Share on WhatsApp.,screenshots/f0835152e873ea34.jpg,519482bf20a8de4327a013dabe44717b8faa998c8a830983f2a3f5533d4941f0,2026-07-20T13:07:12+00:00
70e3a2cc4d35044b,The Bush,Cocles,70618099,https://wa.me/50670618099,phone_candidate,match,The Bush Doctah Herbalist,0.95,auto_complete,WhatsApp rendered the visible profile identity The Bush Doctah Herbalist. Page title: Share on WhatsApp.,screenshots/70e3a2cc4d35044b.jpg,ba1ae1b05389426f1842c953590ac5ad8daaea8d853326df1556ebf67f1dce20,2026-07-20T12:48:10+00:00
e1fc133b527ba27f,The Bush Doctah Herbalist,Cocles,70618099,https://wa.me/50670618099,phone_candidate,match,The Bush Doctah Herbalist,0.95,auto_complete,WhatsApp rendered the visible profile identity The Bush Doctah Herbalist. Page title: Share on WhatsApp.,screenshots/e1fc133b527ba27f.jpg,ba1ae1b05389426f1842c953590ac5ad8daaea8d853326df1556ebf67f1dce20,2026-07-20T12:48:21+00:00
3f8d10c4fe8742f0,"Villa Mango - Cahuita, Limón, Costa Rica",Cahuita,+506 8370 1469,https://wa.me/50683701469,phone_candidate,match,Villa Mango,0.95,auto_complete,WhatsApp rendered the visible profile identity Villa Mango. Page title: Share on WhatsApp.,screenshots/3f8d10c4fe8742f0.jpg,3397ea763a95046a684c0127fbdf10b0af2988768addb4eae4134f306fc16295,2026-07-20T13:07:44+00:00
7c843959aeed10b5,"Villas Ande - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 8403 5858,https://wa.me/50684035858,phone_candidate,match,Villas Ande,0.95,auto_complete,WhatsApp rendered the visible profile identity Villas Ande. Page title: Share on WhatsApp.,screenshots/7c843959aeed10b5.jpg,ccc223b6734b0a32c1c5484758370a209989836b78579eef05331bf2f49234d6,2026-07-20T11:51:54+00:00
885443b1326e4430,Villas Kandulu,Playa Negra,64259581,https://wa.me/50664259581,phone_candidate,match,•Villas Kandulu•,0.95,auto_complete,WhatsApp rendered the visible profile identity •Villas Kandulu•. Page title: Share on WhatsApp.,screenshots/885443b1326e4430.jpg,e8591f36f3b828d019a173d1faa9ca1fe9b22e74be62750ff47bcec41483224e,2026-07-20T12:49:46+00:00
5ab6757ffec012a6,"Villas Luna Africana by Palmer - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 6487 6758,https://wa.me/50664876758,phone_candidate,match,Villas Luna Africana by Palmer,0.95,auto_complete,WhatsApp rendered the visible profile identity Villas Luna Africana by Palmer. Page title: Share on WhatsApp.,screenshots/5ab6757ffec012a6.jpg,90c383b5923b4202c1239a70956aa8f46b5ded0ced2709fc49aff9b490aff70a,2026-07-20T11:52:15+00:00
4b2851dc904b868e,"Villas Roca del Caribe - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 6185 9101,https://wa.me/50661859101,phone_candidate,match,Villas Roca Del Caribe,0.95,auto_complete,WhatsApp rendered the visible profile identity Villas Roca Del Caribe. Page title: Share on WhatsApp.,screenshots/4b2851dc904b868e.jpg,e832ae2f9d2e866aac7928a59094725d2abaa5e1f760d8be9a2d055e085883f8,2026-07-20T11:53:00+00:00
1d049a8bf639dbf5,"Villas Ríos del Caribe - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 8944 3302,https://wa.me/50689443302,phone_candidate,match,Villas Ríos del Caribe,0.95,auto_complete,WhatsApp rendered the visible profile identity Villas Ríos del Caribe. Page title: Share on WhatsApp.,screenshots/1d049a8bf639dbf5.jpg,4effb00b50ea475e1c00ce8996b9052c86ca82b81768e811873eb13e542d04a7,2026-07-20T11:52:49+00:00
6c10965523875ab3,Vol'Air Dance Studio,Puerto Viejo,+506 8301 9933,https://wa.me/50683019933,phone_candidate,match,Vol’Air Dance studio,0.95,auto_complete,WhatsApp rendered the visible profile identity Vol’Air Dance studio. Page title: Share on WhatsApp.,screenshots/6c10965523875ab3.jpg,e6fca065ec7cae065dfd830cb0f72c2047fdd9db71b7ce665d1dbcc6367782e0,2026-07-20T12:22:11+00:00
dfa97e157ec79759,casa tia zeidy,Playa Negra,87713361,https://wa.me/50687713361,phone_candidate,match,Casa tia zeidy & Cacao Beauty & Massage And Farmasi Products,0.95,auto_complete,WhatsApp rendered the visible profile identity Casa tia zeidy & Cacao Beauty & Massage And Farmasi Products. Page title: Share on WhatsApp.,screenshots/dfa97e157ec79759.jpg,7edd5a6f609ffcac231bd0a81c671e41a992872bb11b54061c9ceef9f509dfb4,2026-07-20T12:39:43+00:00
46178719b4673b95,"3 Bamboo Ecolodge - Cahuita, Limón, Costa Rica",Cahuita,+506 2755 0126,https://wa.me/50627550126,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/46178719b4673b95.jpg,2595ee06dde45e0b75baa5c15e2bc6ad62d1a8795b3c9cfa64cf695875c4aa13,2026-07-20T12:50:08+00:00
62f2ff2857a793b9,7 Ice Creams,Puerto Viejo,+506 8866 8865,https://wa.me/50688668865,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/62f2ff2857a793b9.jpg,8e010dd3863f1132f3dda957e4bfbafa2bc734f3066e1a9c3334566e635bbad5,2026-07-20T12:11:49+00:00
7710a753828a34e7,ALMA Masajes,Playa Negra,61591721,https://wa.me/50661591721,phone_candidate,mismatch,Caro,0.8,human_required,WhatsApp rendered the visible profile identity Caro. Page title: Share on WhatsApp.,screenshots/7710a753828a34e7.jpg,20e725c4967e8a3b35ea7bd9b8bf43e42895f20bb2fd82a5debffee148dee8a4,2026-07-20T12:34:01+00:00
a7079636a62314c6,Abba Home,Puerto Viejo,83601553,https://wa.me/50683601553,phone_candidate,mismatch,Cinthya Rodriguez Villalta,0.8,human_required,WhatsApp rendered the visible profile identity Cinthya Rodriguez Villalta. Page title: Share on WhatsApp.,screenshots/a7079636a62314c6.jpg,acfdb7e13c16125774048d9137f3de9bacc927ebbf3ff88a9ed2d664a8cfdb7f,2026-07-20T12:33:50+00:00
d6ae145558fb4265,Alamo Enterprise Car Rental,Puerto Viejo,+506 2242 7878,https://wa.me/50622427878,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/d6ae145558fb4265.jpg,88c83f3cfac3f1a55beac480d4996c202816a6194b0f02ebb2e3ac640dd12e50,2026-07-20T12:26:34+00:00
9a5a3cf4c0bcbfed,"Aldina's Guest House - Cahuita, Limón, Costa Rica",Cahuita,+506 6094 3361,https://wa.me/50660943361,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/9a5a3cf4c0bcbfed.jpg,b1145d6d00d00c4e0acdb608788b12715641a3dd1edf78ed066ca5d1f758d7f0,2026-07-20T12:50:18+00:00
45ba3c2d2e8fc585,"Alloro Jungle Villas - Playa Cocles, Puerto Viejo, Limón, Costa Rica",Cocles,+506 7049 9556,https://wa.me/50670499556,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/45ba3c2d2e8fc585.jpg,f56c5e135b00ca5fbdb7cc9733b837eb2bf5e28fe4592b96acd1fdb2b327310a,2026-07-20T11:53:33+00:00
65cf153157aab834,"Almacen San Francisco - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 2756 8478,https://wa.me/50627568478,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/65cf153157aab834.jpg,aa8dd561a8d832f601ee7fe92be94407ec281b071a1e3ba6f5613f3b19051344,2026-07-20T12:15:46+00:00
22b3a6178499707b,"Almonds and Corals Boutique Hotel - Manzanillo, Limón, Costa Rica",Manzanillo,+506 4040 0005,https://wa.me/50640400005,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/22b3a6178499707b.jpg,5e29b5d6173d92c73a13618dc00b5e8efa0dcb3e065af1ecbf9464e96cc1b915,2026-07-20T12:50:30+00:00
ee90336671dbbbf8,Alojamiento kon-tiky,Playa Negra,83585999,https://wa.me/50683585999,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/ee90336671dbbbf8.jpg,1c299b9bf918ea3cec900ce6f989955aa937ce63da7bb9cd9956626141d9e099,2026-07-20T12:34:12+00:00
9987f5c7d8a0f1ef,"Aloki Village - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",Playa Chiquita,+506 6058 5371,https://wa.me/50660585371,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/9987f5c7d8a0f1ef.jpg,ce3cd673849cdf27cdcc453b620e2441dc57d841dd64f1fbf399f33dc450108b,2026-07-20T11:58:31+00:00
b094c87dd153a182,Ambar Tattoo Space,Puerto Viejo,+506 7163 1076,https://wa.me/50671631076,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/b094c87dd153a182.jpg,85a2692fe2e5015b0d1e2137fa112e381b8ecb74d245994b8d82b5c756b2d147,2026-07-20T12:20:22+00:00
35b0d4df365a2d2d,Amimodo Beach Rooms,Puerto Viejo,+506 2750 0257,https://wa.me/50627500257,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/35b0d4df365a2d2d.jpg,771e47fa21321a0f197c071fab8d3dc51e2ed3a35d4867f59e2ec62ebb363308,2026-07-20T11:30:32+00:00
71cc82adcc02a851,Amimodo Restaurant,Puerto Viejo,+506 2750 0257,https://wa.me/50627500257,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/71cc82adcc02a851.jpg,8de6b002e4f66a0c9a4d1b449908622fe7ee88ac3007891acddc926252b0bed8,2026-07-20T12:02:30+00:00
abe5b9e439399f2c,"Angler's Lair - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",Playa Chiquita,+506 8956 8669,https://wa.me/50689568669,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/abe5b9e439399f2c.jpg,1206c52a1ba54ca761c0a4a0a510f889662aad796c1a49fac0bad24a5aaf9a5b,2026-07-20T11:58:42+00:00
1492628f6949e5b8,Apetito Express,Playa Negra,71220435,https://wa.me/50671220435,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/1492628f6949e5b8.jpg,46fda956c407aa1abf3ef14fe3dbac77f7ee7a5b13c2a0b63e63730eaa633ff5,2026-07-20T13:09:21+00:00
cd06471a794d0486,Ariel Apartment's,Playa Negra,88002233,https://wa.me/50688002233,phone_candidate,mismatch,Jeff,0.8,human_required,WhatsApp rendered the visible profile identity Jeff. Page title: Share on WhatsApp.,screenshots/cd06471a794d0486.jpg,a81f8435498a49c78cb9988f3ae8264ec513f207a2f08f42a99022fce958be5b,2026-07-20T12:34:23+00:00
fdb037d2015c6e23,"Aroma Coffee Bar and Breakfast - Cahuita, Limón, Costa Rica",Cahuita,+506 8808 6445,https://wa.me/50688086445,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/fdb037d2015c6e23.jpg,34ac7a423c88dc8810a84b61b19eab310d19e94c5bcb3ebc1d9487e92cb44545,2026-07-20T12:50:52+00:00
2ead1f71ff4df2f6,"Arrecife Hotel y Restaurante - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",Punta Uva,+506 2759 9200,https://wa.me/50627599200,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/2ead1f71ff4df2f6.jpg,70083a0d7b7877b4e0b71d0d6b069c3271b8ba3a082e335f416cb0e833855762,2026-07-20T12:02:40+00:00
a8247f7a9985deae,"Asante Bistro & Café - Cahuita, Limón, Costa Rica",Cahuita,+506 8360 3018,https://wa.me/50683603018,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/a8247f7a9985deae.jpg,02ba5be1de2b883c0cfc74c5bf16005f29af4f849db92479a5fa3f790b8476e2,2026-07-20T12:51:02+00:00
9a01b4f38d9edf09,"Atlantida Lodge - Cahuita, Limón, Costa Rica",Cahuita,+506 2755-0115,https://wa.me/50627550115,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/9a01b4f38d9edf09.jpg,c82b83ba0843ab50f0cd623d4d07d9a04704370be0e2d07c9f031f399c152f51,2026-07-20T12:51:12+00:00
f2cca480009a8108,Automotriz Danny,Puerto Viejo,+506 2750-0185,https://wa.me/50627500185,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/f2cca480009a8108.jpg,764600e72b7c03043e780861152b43823f2aa77c01fc9fbd56fc082f978c53a0,2026-07-20T12:18:23+00:00
080f516dfb3a011f,"Awa Beach Boutique Hotel - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",Punta Uva,+506 2759 9180,https://wa.me/50627599180,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/080f516dfb3a011f.jpg,8dabca64173e92e808dab4d0aa98a3e5f487be78533c219df104df493437a73f,2026-07-20T11:43:25+00:00
efb23597ce9573f2,"Azania Bungalows - Playa Cocles, Puerto Viejo, Limón, Costa Rica",Cocles,+506 2750-0540,https://wa.me/50627500540,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/efb23597ce9573f2.jpg,c44ec089004494dfed7a3395d4365ab67d8758ccf12ffe070c7847897e8e6876,2026-07-20T11:38:10+00:00
110c6741ea7f36f3,"Azania Oasis - Playa Cocles, Puerto Viejo, Limón, Costa Rica",Cocles,+506 8381 6837,https://wa.me/50683816837,phone_candidate,mismatch,Gold Vacation Homes,0.8,human_required,WhatsApp rendered the visible profile identity Gold Vacation Homes. Page title: Share on WhatsApp.,screenshots/110c6741ea7f36f3.jpg,2f5660014d8db1857aadb0224b4f8aa4840cdd95585f168d2662ff0c1ff95df1,2026-07-20T11:53:55+00:00
c46683b31e5c14a0,"Azul Bar and Grill - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 2750-2035,https://wa.me/50627502035,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/c46683b31e5c14a0.jpg,d3d46d5f058b52a402d8a133067e4f794c47847387486165da718cc6aefc9108,2026-07-20T12:02:50+00:00
2f6566f3e1a3b0ae,BERACA,Puerto Viejo,27500258,https://wa.me/50627500258,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/2f6566f3e1a3b0ae.jpg,d4d9728de4c12d506d08df8d9d5268fcdefcf5096027d9e1e3610236e9705939,2026-07-20T12:34:45+00:00
e98966f52f086260,"Babilonia - Cahuita, Limón, Costa Rica",Cahuita,+506 6057 0613,https://wa.me/50660570613,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/e98966f52f086260.jpg,2fbe0726cc6d873480e6bd44924b13f1c89a9f965d4470aa7c83cd170ab6f717,2026-07-20T12:51:24+00:00
f9b5ffe30d9663c2,Bambu Store,Puerto Viejo,+506 2750 0211,https://wa.me/50627500211,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/f9b5ffe30d9663c2.jpg,cc8f8edfcf1726eb7d471c9bf7fbc1f939a1d7546677c5f8a5656daa73c53cb3,2026-07-20T12:14:31+00:00
2b01dbd193878c80,"Banana Azul - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 2750-2035,https://wa.me/50627502035,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/2b01dbd193878c80.jpg,d3d46d5f058b52a402d8a133067e4f794c47847387486165da718cc6aefc9108,2026-07-20T11:36:14+00:00
4a8192a764f88d1b,Banco Nacional,Puerto Viejo,+506 2212 2000,https://wa.me/50622122000,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/4a8192a764f88d1b.jpg,00497b88f51ddb25c80e303371d0ebc39194570e5ba4ea7edc38082eb85215a1,2026-07-20T12:28:53+00:00
df39dc2196cef045,"Banco de Costa Rica Cahuita - Cahuita, Limón, Costa Rica",Cahuita,+506 2211 1111,https://wa.me/50622111111,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/df39dc2196cef045.jpg,afcaa80a66e609f377538691bb8b0c47da8638dda8a514c8ea386246ef426f53,2026-07-20T12:51:34+00:00
434d8f8a78d7dc2e,Banco de Costa Rica Puerto Viejo,Puerto Viejo,+506 2750-0707,https://wa.me/50627500707,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/434d8f8a78d7dc2e.jpg,adafd052215f2d263b3744e083fa828ee980649e5fa259505cdc35d99ea210e9,2026-07-20T12:28:42+00:00
891b49e934f2d7a6,"Baya Baya Café - Playa Cocles, Puerto Viejo, Limón, Costa Rica",Cocles,+506 8702 5114,https://wa.me/50687025114,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/891b49e934f2d7a6.jpg,715f9885958bf0c7d31ee62cbeedc7802e114ef36729179b5f750a69ad4b76f4,2026-07-20T12:12:00+00:00
402f50f4e17038c8,"Be My Guest Cabinas - Playa Negra, Puerto Viejo, Limón, Costa Rica",Playa Negra,+506 2756 8376,https://wa.me/50627568376,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/402f50f4e17038c8.jpg,5978eb7bfea048fe282d0132b4be1e8f7d0ba323dbdb076571724c2e37a60fc3,2026-07-20T11:49:56+00:00
3cd44e56a3d41512,"Beach Break Restaurant - Playa Cocles, Puerto Viejo, Limón, Costa Rica",Cocles,+506 8304 0043,https://wa.me/50683040043,phone_candidate,mismatch,Looks like you don't have WhatsApp installed.,0.8,human_required,WhatsApp rendered the visible profile identity Looks like you don't have WhatsApp installed.. Page title: Share on WhatsApp.,screenshots/3cd44e56a3d41512.jpg,8a5ce66524dde7e35d203c2f0b60e319bd29474b04740549fea158db82d556e8,2026-07-20T12:03:00+00:00
